ZipCode,Income,Income Change,Population,Density,White Percentage
80469,74273,1.09423,23509,5.69229,90.6
66835,44191,1.07346,33690,24.0867,73.3
78246,55456,1.05714,1714773,1031.61,30.3
77957,60276,1.1385,14075,12.5915,62.9
59625,62130,1.10916,63395,8.33893,92.4
92107,74855,1.06446,3095313,509.33,48.5
83286,56613,1.11147,12786,10.7198,91.8
85306,61606,1.0036,3817117,288.05,58.7
99327,49142,1.07947,18728,4.52651,38.8
63873,35399,0.965131,18956,17.2882,81.1
76559,54184,0.999538,310235,208.295,50.7
73750,60656,1.10785,15034,10.8453,80
64136,52805,1.02393,674158,661.245,63.3
62241,52107,1.03804,33476,34.282,86.4
78279,55456,1.05714,1714773,1031.61,30.3
73160,62863,1.07006,255755,305.075,75.7
59820,51270,1.07217,109299,19.2533,91
72065,62152,1.08232,107118,99.9871,89
89027,56802,0.905533,1951269,157.751,48
60944,57981,1.03005,113449,94.4546,73.4
63838,35399,0.965131,18956,17.2882,81.1
78202,55456,1.05714,1714773,1031.61,30.3
88033,39164,0.958198,209233,38.9272,30.1
58577,65648,1.11253,8962,1.75715,90.5
76197,64874,1.05202,1809034,1414.12,51.8
93456,71657,1.06972,423895,104.209,47.9
92587,63948,0.992807,2189641,206.948,39.7
85936,32963,0.979434,71518,4.22652,20.4
79313,48116,0.929428,22935,17.4693,51.4
60446,83504,0.986634,677560,447.426,67.2
78121,72445,1.07406,42918,40.0215,58.7
82059,64220,1.09035,91738,19.2581,80.8
80249,67575,1.10865,441603,219.444,53.2
62863,51432,1.0022,11947,28.8018,96.2
98570,50216,1.0265,75455,14.6035,86
62243,53681,0.991401,270056,243.441,62.9
59222,54750,1.28795,1751,0.535248,94.4
92194,74855,1.06446,3095313,509.33,48.5
62667,53778,1.02233,47765,32.9518,97
95843,63902,1.01545,1418788,879.781,48.4
80477,74273,1.09423,23509,5.69229,90.6
72719,64141,1.14061,221339,159.753,76.6
73503,52227,1.06426,124098,77.4498,58.9
70784,55510,1.14682,15625,27.5699,51.2
70190,39576,0.94732,343829,763.86,30.5
82717,79916,0.935979,46133,4.91568,88.9
85754,51037,1.00554,980263,76.3334,55.3
87525,36758,0.930189,32937,9.70043,36.3
97736,41797,0.960296,7422,0.387081,89.6
61025,57083,1.01823,22678,19.9708,95.6
65602,46192,1.11084,35571,28.814,94.4
81626,52807,0.883806,13795,1.67269,82.7
93555,52479,0.999519,839631,68.3238,38.6
61942,54218,1.0359,19980,27.8425,92.2
68017,66718,1.03705,20780,15.4282,96.2
63301,81411,1.03815,360485,374.041,89.1
73020,52855,1.10457,718633,661.449,59.3
67336,47668,1.09482,21607,20.9971,85.5
75938,43936,1.11482,21766,17.318,80.4
74436,42689,1.0347,70990,54.7402,58.3
62363,42664,0.951714,16430,11.3473,96.2
92021,74855,1.06446,3095313,509.33,48.5
64673,44085,1.16261,3785,4.79797,97.3
61832,45384,1.03161,81625,53.0603,80.4
92835,85398,1.03021,3010232,2621.98,44.1
68139,61688,1.06646,517110,873.762,71.9
80248,73925,1.12911,572003,422.951,63.2
60159,62088,1.0323,5194675,2999.99,43.9
79743,52282,1.22989,15507,2.39367,27.9
78957,62941,1.08915,74171,62.2847,57.2
84034,71020,1.05125,58218,4.61999,84.5
98250,60711,1.0734,15769,27.1899,90.2
89712,52034,0.896293,55274,210.983,70.7
67576,48563,1.10614,4437,3.464,85.8
67219,54974,1.03043,498365,308.511,69.9
62650,48508,0.974464,35547,36.9399,89.8
97869,45357,1.13079,7445,0.836791,93.4
59102,59117,1.09002,147972,27.0387,88.2
78253,55456,1.05714,1714773,1031.61,30.3
86303,50180,1.0396,211033,17.6051,82
74360,39070,0.987525,31848,41.9563,67.4
87104,51643,0.975476,662564,377.758,41.5
62803,59469,1.03685,14716,16.0396,96.9
78786,71767,1.19031,1024266,738.011,50.5
76059,62066,1.01293,150934,144.685,76.6
88571,44597,1.10085,800647,586.128,13.1
58429,57064,1.22516,11066,3.41157,95.8
66782,41103,0.966181,21603,23.1806,89.2
74156,53902,1.05984,603403,666.276,65.2
75125,72213,1.06387,149610,112.863,65.5
98566,47770,1.02253,72797,17.3812,81.4
91202,64251,1.03872,9818605,1628.93,27.8
81038,34392,0.847107,6499,2.6167,59
68620,54063,1.19124,5505,4.474,97.8
98220,59285,1.08442,201140,39.8951,81.9
62841,49053,1.08415,66357,93.0915,91.5
81045,39784,0.890038,1398,0.481722,93.3
64847,42019,1.02912,23083,27.5063,81
73026,62863,1.07006,255755,305.075,75.7
60684,62088,1.0323,5194675,2999.99,43.9
83542,39113,1.01572,16267,0.929439,92.4
71264,33333,0.940659,27979,24.8348,50.9
76491,44196,1.09077,1641,1.2524,88.5
78058,34813,1.06977,3309,3.53637,72.5
71320,38077,1.08716,42073,35.2249,66.3
61235,57250,1.04437,50486,34.2117,92.1
92264,63948,0.992807,2189641,206.948,39.7
78850,61059,1.11444,46006,25.9405,46.5
58260,67591,1.24256,3993,1.15553,97.4
98357,49913,1.00827,71404,17.9899,84.6
71937,37035,1.02122,20662,16.3911,89.8
59866,41905,1.00878,4223,1.5943,93.6
84646,51720,1.09413,27822,10.3641,86.7
77007,60146,1.04857,4092459,1703.04,33
80230,63793,1.25741,600158,2262.2,52.2
94926,76753,1.08792,483878,187.546,66.1
70047,66620,0.980116,52780,96.3623,66.2
72181,51930,1.02842,113237,114.734,82.4
81401,48739,0.938229,41276,11.3175,77.5
89429,55493,1.02759,51980,15.3869,78.2
88115,40775,0.968421,19846,5.54526,55.5
92301,60164,0.966223,2035210,67.9482,33.3
99568,66684,1.04094,55400,0.83472,82.8
88416,31660,0.881465,29393,4.11406,19.7
68863,53769,1.15284,24326,13.4733,63.6
65606,32534,1.11607,10881,8.78608,95.6
81246,46296,1.09708,46824,18.7761,80.4
76634,50882,1.00764,18212,13.2206,80.7
75865,40407,0.984393,14585,14.9458,81
60114,88711,1.03892,916924,1524.72,70.5
78404,55048,1.14072,340223,313.652,32.9
80403,78943,1.07152,534543,403.609,79.9
71642,39635,1.01755,21853,16.1286,68.2
94927,76753,1.08792,483878,187.546,66.1
79402,50473,1.06356,278831,214.082,57.3
80740,49375,1.11445,4814,1.12083,89.4
84729,48269,0.994272,7125,1.09614,93.2
62284,58097,1.00306,17768,27.6374,88.9
98297,60711,1.0734,15769,27.1899,90.2
62467,56293,1.01975,34242,42.8886,96.8
62558,60466,1.03824,197465,132.1,82.5
72430,33935,1.0471,16083,16.3098,96.9
84655,70408,1.10925,516564,141.467,84.2
64624,48033,1.09229,9424,12.9641,95.9
75363,56854,1.06287,2368139,1838.46,33.1
68601,62617,1.13399,32237,26.3041,84.3
68035,66718,1.03705,20780,15.4282,96.2
97368,46061,1.03957,46034,23.4887,84.4
66012,44873,1.04524,157505,631.98,43.3
96803,,,,,
85372,61606,1.0036,3817117,288.05,58.7
73706,51332,1.13293,60580,36.9616,80.5
74186,53902,1.05984,603403,666.276,65.2
96150,80582,1.03244,181058,61.6373,79.9
80010,73925,1.12911,572003,422.951,63.2
67554,50764,1.05477,10083,8.51632,86.1
80925,65334,1.04136,622263,177.516,72
91408,64251,1.03872,9818605,1628.93,27.8
65324,52087,1.04702,44002,39.0565,95.3
98536,47770,1.02253,72797,17.3812,81.4
58202,51951,1.05314,66861,21.0587,88.6
66610,55199,1.04302,177934,193.132,75.6
58645,92604,1.59954,783,0.315441,98.5
59602,62130,1.10916,63395,8.33893,92.4
62976,33799,0.972412,6161,17.9569,63.9
90610,64251,1.03872,9818605,1628.93,27.8
62621,53973,0.978656,5355,12.1733,98
95631,84357,1.01625,348432,138.952,76.1
78391,42032,0.935917,31861,27.9225,34.4
58341,57989,1.2958,4207,1.48867,98.5
83115,78680,1.00596,10247,1.12059,90.4
97228,71636,1.10273,425363,315.667,81.8
63547,40383,1.09655,4131,4.79142,97.5
73014,71157,1.05503,115541,83.5677,79.7
80034,78943,1.07152,534543,403.609,79.9
76198,64874,1.05202,1809034,1414.12,51.8
72127,41196,1.12988,21273,25.5466,82.4
67457,50764,1.05477,10083,8.51632,86.1
74760,32129,1.04596,15205,12.8836,63.7
91950,74855,1.06446,3095313,509.33,48.5
75038,56854,1.06287,2368139,1838.46,33.1
70549,39653,0.828844,31594,37.3973,78.6
80934,65334,1.04136,622263,177.516,72
98413,67868,1.05183,795225,204.571,70.3
81140,34746,0.926706,8256,3.99111,41.8
94011,113776,1.1914,718451,958.361,42.3
76309,46575,0.972081,131500,143.631,68.4
75706,53511,1.04016,209714,154.416,62.1
70611,49452,1.01356,192768,129.202,69.4
95258,61145,1.00916,685306,298.36,35.9
79236,65125,0.948753,286,0.216642,84.6
64759,41625,0.943366,12402,13.1449,94.4
70505,54726,1.03202,221578,608.747,67.2
93675,51261,0.990179,930450,99.6912,32.7
74064,47789,1.04219,47472,13.2561,64.7
79922,39164,0.958198,209233,38.9272,30.1
94620,92574,1.19662,1510271,1290.13,34.1
77381,77416,1.05808,455746,316.048,71.2
58775,65648,1.11253,8962,1.75715,90.5
68845,56952,1.084,46102,27.1831,89.2
78261,55456,1.05714,1714773,1031.61,30.3
61914,59623,1.15334,14846,25.121,97.8
77267,60146,1.04857,4092459,1703.04,33
62757,60466,1.03824,197465,132.1,82.5
97836,55440,1.13257,11173,2.67533,64.6
60950,57981,1.03005,113449,94.4546,73.4
73031,64492,1.07694,34506,40.0775,81
74335,39070,0.987525,31848,41.9563,67.4
91723,64251,1.03872,9818605,1628.93,27.8
75480,52944,1.04073,10605,24.7664,81.1
91356,64251,1.03872,9818605,1628.93,27.8
72943,39748,0.949334,22353,20.311,92.2
91346,64251,1.03872,9818605,1628.93,27.8
70659,47772,1.00683,52334,28.9075,72.2
80912,65334,1.04136,622263,177.516,72
93653,52884,1.0302,150865,44.5062,38
82223,49774,1.04814,13249,3.26635,87.9
90888,64251,1.03872,9818605,1628.93,27.8
64836,46929,1.1107,117404,115.441,86
86549,32963,0.979434,71518,4.22652,20.4
91612,64251,1.03872,9818605,1628.93,27.8
60566,88711,1.03892,916924,1524.72,70.5
85632,48649,0.972266,131346,15.1952,58.5
81040,36705,1.09519,6711,2.64058,61.9
80526,67664,1.07508,299630,65.608,84.5
80101,96658,1.09791,23086,7.45453,91
85225,61606,1.0036,3817117,288.05,58.7
74560,45346,1.03629,45837,22.3646,71.9
59645,43109,1.2244,1891,0.368518,96.6
62601,48508,0.974464,35547,36.9399,89.8
80035,67575,1.10865,441603,219.444,53.2
62814,47617,1.03753,38827,40.9713,87.4
65789,36143,0.918747,40400,27.8789,95.3
75071,94192,1.04935,782341,616.319,63.1
79544,46013,1.16921,5899,4.52614,70.3
92628,85398,1.03021,3010232,2621.98,44.1
80047,73925,1.12911,572003,422.951,63.2
78278,55456,1.05714,1714773,1031.61,30.3
72428,37237,0.999683,46480,33.3228,60.5
63099,65300,1.01744,998954,1162.35,68.9
82009,64220,1.09035,91738,19.2581,80.8
67644,48272,0.975491,5642,3.72579,95.6
92831,85398,1.03021,3010232,2621.98,44.1
73651,38209,1.0523,9446,6.21262,77.3
68874,49891,1.05621,10939,2.38268,96.5
60407,74140,1.03416,50063,65.4045,88.9
91105,64251,1.03872,9818605,1628.93,27.8
97338,58344,1.02651,75403,50.8031,80.5
68460,59779,1.12423,13665,13.5503,93.1
72934,46619,1.04015,61948,67.3285,86.8
65338,38028,1.02405,19056,15.511,96.1
95370,56493,1.06751,55365,14.9718,81.9
74016,62949,0.982826,86905,78.3385,73.7
93657,51261,0.990179,930450,99.6912,32.7
62202,53681,0.991401,270056,243.441,62.9
96126,48125,0.815136,3240,1.97254,88.1
92128,74855,1.06446,3095313,509.33,48.5
99107,49200,1.02989,43531,7.5554,87.9
77047,60146,1.04857,4092459,1703.04,33
80654,51626,1.074,28159,12.6164,61.7
76459,51700,0.990742,9044,6.85345,80.6
81623,71244,0.990604,17148,10.3128,87.9
70005,52558,0.978458,432552,597.071,56
64173,52805,1.02393,674158,661.245,63.3
71004,40866,0.985749,254969,193.332,47.8
70397,48866,0.904804,111860,52.5669,68.6
75408,94192,1.04935,782341,616.319,63.1
72383,29263,0.959206,21757,21.1536,34.6
76388,46013,1.16921,5899,4.52614,70.3
80935,65334,1.04136,622263,177.516,72
70175,39576,0.94732,343829,763.86,30.5
85040,61606,1.0036,3817117,288.05,58.7
73102,52855,1.10457,718633,661.449,59.3
93656,51261,0.990179,930450,99.6912,32.7
70434,67706,0.997648,233740,153.419,80.6
72367,29263,0.959206,21757,21.1536,34.6
59059,41612,1.00775,4538,1.14604,94.3
82639,55991,1.10031,8569,1.06147,94.4
96761,77117,1.08086,154834,115.914,31.8
80225,78943,1.07152,534543,403.609,79.9
75680,52329,1.00768,53330,40.7483,66.1
97843,55440,1.13257,11173,2.67533,64.6
94977,110217,1.10733,252409,288.153,72.8
63437,44051,1.1284,6373,7.47256,97.3
67045,42595,1.02748,6689,3.61188,93.5
62084,57890,0.999582,269282,220.48,86.7
60139,88711,1.03892,916924,1524.72,70.5
91381,64251,1.03872,9818605,1628.93,27.8
94258,63902,1.01545,1418788,879.781,48.4
62706,60466,1.03824,197465,132.1,82.5
70151,39576,0.94732,343829,763.86,30.5
76652,50882,1.00764,18212,13.2206,80.7
66105,44873,1.04524,157505,631.98,43.3
80045,67575,1.10865,441603,219.444,53.2
80737,45188,1.07714,2379,2.47436,85.6
99309,54982,1.1583,89120,14.6512,57.3
92266,33333,0.929949,20489,3.13024,62.7
96010,38497,0.891581,13786,2.48702,83.5
75339,56854,1.06287,2368139,1838.46,33.1
81227,54580,1.13995,17809,10.6081,86.6
63080,38036,0.988611,24696,20.6059,96.4
66941,42552,1.01071,3077,1.98155,96.2
77236,60146,1.04857,4092459,1703.04,33
93712,51261,0.990179,930450,99.6912,32.7
65555,35277,1.00274,26008,13.9278,92.3
76474,47893,1.21964,13974,10.5766,72.6
99362,51887,1.01471,75889,11.5263,69.4
83821,48710,1.04156,40877,9.40143,94.4
71039,30358,0.756324,41207,47.334,63.3
76270,51774,1.09303,19719,14.593,88
66752,41103,0.966181,21603,23.1806,89.2
79021,47080,1.15654,36273,24.7032,37.6
94912,110217,1.10733,252409,288.153,72.8
73848,50114,1.12515,3685,2.27389,80.2
75702,53511,1.04016,209714,154.416,62.1
75180,56854,1.06287,2368139,1838.46,33.1
70361,48866,0.904804,111860,52.5669,68.6
67673,48355,1.24631,3858,2.57388,97
79734,53194,1.09046,2342,0.763109,63.6
85922,60962,1.12277,8437,3.16912,48.1
87038,37368,0.897029,27213,4.01485,21.5
95963,47395,0.98683,28122,12.5536,55.9
82649,54242,1.04851,40123,2.31708,71.5
83866,46507,1.11228,9285,5.39195,85.3
71331,38077,1.08716,42073,35.2249,66.3
99721,75431,0.987363,9430,0.0131404,32.4
91733,64251,1.03872,9818605,1628.93,27.8
71106,40866,0.985749,254969,193.332,47.8
74017,62949,0.982826,86905,78.3385,73.7
62440,44071,1.08417,53873,63.6883,91.6
67492,48167,0.929873,19754,14.0124,92.7
69150,62469,1.19204,2970,1.91161,95.9
93205,52479,0.999519,839631,68.3238,38.6
65237,48750,1.02667,17601,18.4432,89.5
77040,60146,1.04857,4092459,1703.04,33
92663,85398,1.03021,3010232,2621.98,44.1
72602,43262,1.0493,36903,39.7592,95.2
59327,56549,1.13267,9233,0.879454,60.2
77404,45500,0.944501,36702,23.1928,47.4
60451,83504,0.986634,677560,447.426,67.2
76702,48199,1.06284,234906,160.669,58.9
82635,60550,1.06614,75450,7.50777,89.1
80436,69936,1.03801,9088,13.7447,92.1
84033,100453,1.13379,36324,10.9854,85.4
62434,48691,1.1487,13815,17.4207,97.2
91343,64251,1.03872,9818605,1628.93,27.8
91393,64251,1.03872,9818605,1628.93,27.8
76427,51700,0.990742,9044,6.85345,80.6
75326,56854,1.06287,2368139,1838.46,33.1
72044,43391,1.08846,25970,28.9438,95.9
65287,48750,1.02667,17601,18.4432,89.5
72828,42361,1.03786,22185,15.6752,76.7
76469,44602,0.896982,13544,10.7104,89.1
70143,39576,0.94732,343829,763.86,30.5
63069,55312,1.00992,101492,66.2901,96
86508,32963,0.979434,71518,4.22652,20.4
99518,83280,1.0231,291826,37.2879,62.6
64866,49023,1.06811,58114,59.3186,87.7
73507,52227,1.06426,124098,77.4498,58.9
63755,51730,1.04307,75674,81.0899,87.9
91367,64251,1.03872,9818605,1628.93,27.8
73717,56899,1.06145,8878,4.42735,86.6
88314,42752,0.967881,63797,6.81116,52.8
67009,49455,1.16208,6034,4.7639,92.5
89117,56802,0.905533,1951269,157.751,48
62076,50304,1.10405,30104,25.5433,94.1
70186,39576,0.94732,343829,763.86,30.5
73553,40462,1.21644,7992,6.05336,64.6
95102,116178,1.19972,1781642,867.333,35.2
61110,52743,1.00223,295266,310.012,72.5
62312,42664,0.951714,16430,11.3473,96.2
68759,52604,1.20479,1526,0.825365,98.4
64473,45610,1.01602,4912,6.14757,97.2
62442,54158,1.11412,16335,19.6003,97.5
95522,45528,1.01854,134623,21.4415,77.2
85230,55550,0.970973,375770,49.1811,58.7
78634,83679,1.09114,422679,276.188,63.8
84790,56877,1.0192,138115,35.8145,85.6
86329,50180,1.0396,211033,17.6051,82
84067,64636,1.0718,231236,189.879,78.1
78256,55456,1.05714,1714773,1031.61,30.3
73053,44588,1.09821,29600,15.3292,59.5
77205,60146,1.04857,4092459,1703.04,33
94085,116178,1.19972,1781642,867.333,35.2
68073,66718,1.03705,20780,15.4282,96.2
79245,32921,1.01049,3353,2.5135,59.6
62769,60466,1.03824,197465,132.1,82.5
94551,92574,1.19662,1510271,1290.13,34.1
65043,55376,1.00243,44332,31.6505,91
94175,,,,,
58520,67584,1.19811,27471,6.62442,93
64767,43379,1.13138,21159,15.8199,95.5
59870,48930,1.02054,40212,8.10914,93.9
67435,38690,0.967963,3669,3.60996,89.7
79502,48000,0.824352,1490,1.12975,80.9
92352,60164,0.966223,2035210,67.9482,33.3
62428,53376,1.13705,11048,18.9568,97.9
87121,51643,0.975476,662564,377.758,41.5
91066,64251,1.03872,9818605,1628.93,27.8
95840,63902,1.01545,1418788,879.781,48.4
92082,74855,1.06446,3095313,509.33,48.5
92093,74855,1.06446,3095313,509.33,48.5
75848,48731,0.980811,19816,16.1819,68.9
62273,58097,1.00306,17768,27.6374,88.9
65058,44436,0.991736,9176,10.6999,97.1
90301,64251,1.03872,9818605,1628.93,27.8
85255,61606,1.0036,3817117,288.05,58.7
71998,39752,1.11524,22995,17.9635,70.4
65657,57019,1.00006,77422,88.5372,94.3
59022,46365,1.1377,12865,1.26359,30.4
62855,51432,1.0022,11947,28.8018,96.2
71438,44852,0.989375,131613,71.9591,62
59547,38083,0.922265,6491,0.674345,47.9
87102,51643,0.975476,662564,377.758,41.5
82711,64055,1.1515,7083,1.25536,95.9
92313,60164,0.966223,2035210,67.9482,33.3
82731,79916,0.935979,46133,4.91568,88.9
61052,59707,0.960811,53497,38.1828,88.6
80932,65334,1.04136,622263,177.516,72
68448,54828,1.03538,15740,14.6969,92.1
81021,39784,0.890038,1398,0.481722,93.3
60126,88711,1.03892,916924,1524.72,70.5
77080,60146,1.04857,4092459,1703.04,33
66539,55199,1.04302,177934,193.132,75.6
98926,55193,1.20053,40915,8.16632,86.1
60033,84803,0.994437,308760,275.959,83.7
93303,52479,0.999519,839631,68.3238,38.6
65106,57587,0.958619,75990,116.962,83.2
70172,39576,0.94732,343829,763.86,30.5
95980,53270,1.08581,20007,4.50422,85
72833,42361,1.03786,22185,15.6752,76.7
98497,67868,1.05183,795225,204.571,70.3
66216,84915,1.03287,544179,681.726,82
98050,89418,1.17822,1931249,399.364,64.8
75932,40950,0.980627,14445,11.242,74.9
76869,40708,0.943347,4012,3.17491,77.1
84055,100453,1.13379,36324,10.9854,85.4
72546,43391,1.08846,25970,28.9438,95.9
58386,44313,1.30393,6660,2.06122,43
60522,88711,1.03892,916924,1524.72,70.5
73738,51332,1.13293,60580,36.9616,80.5
72736,64141,1.14061,221339,159.753,76.6
77348,41855,1.09572,67861,61.2232,58.5
70596,54726,1.03202,221578,608.747,67.2
65765,44808,0.978751,275174,256.51,89.5
74032,40944,1.05666,77350,72.8353,79.7
85064,61606,1.0036,3817117,288.05,58.7
73453,52007,1.12045,9423,11.9265,76.3
88539,44597,1.10085,800647,586.128,13.1
94947,110217,1.10733,252409,288.153,72.8
63942,33343,1.01822,14100,14.3105,96.2
70523,40485,0.898059,54650,59.3462,57.2
98286,60711,1.0734,15769,27.1899,90.2
87514,36758,0.930189,32937,9.70043,36.3
63555,42965,0.970083,4843,6.36832,98.3
59500,47141,0.969567,16096,2.4249,72.9
62718,60466,1.03824,197465,132.1,82.5
93380,52479,0.999519,839631,68.3238,38.6
78626,83679,1.09114,422679,276.188,63.8
70129,39576,0.94732,343829,763.86,30.5
94543,92574,1.19662,1510271,1290.13,34.1
65031,42718,1.06904,24748,25.4757,96
98174,89418,1.17822,1931249,399.364,64.8
64686,47885,1.08223,15195,16.6161,94.7
74646,45426,1.03128,46562,31.5061,77.6
72764,49629,1.05218,203065,139.91,74.1
97299,71636,1.10273,425363,315.667,81.8
65550,42846,0.954469,45156,41.5696,90.3
94232,63902,1.01545,1418788,879.781,48.4
59403,48160,1.01896,81327,13.8546,87.4
99514,83280,1.0231,291826,37.2879,62.6
63109,65300,1.01744,998954,1162.35,68.9
93747,51261,0.990179,930450,99.6912,32.7
76537,83679,1.09114,422679,276.188,63.8
90015,64251,1.03872,9818605,1628.93,27.8
59933,38287,1.11404,19687,2.3457,94.2
98323,67868,1.05183,795225,204.571,70.3
70402,46297,1.06584,121097,110.172,64.3
67062,56051,1.07866,34684,39.7012,84.6
70072,52558,0.978458,432552,597.071,56
58642,70500,1.29814,3536,0.781281,84.4
70056,52558,0.978458,432552,597.071,56
72628,39896,1.30393,8330,6.64724,94.8
75032,94767,1.0892,78337,370.328,74.1
95213,61145,1.00916,685306,298.36,35.9
95820,63902,1.01545,1418788,879.781,48.4
78265,55456,1.05714,1714773,1031.61,30.3
98244,59285,1.08442,201140,39.8951,81.9
63829,34186,1.04375,31953,37.6703,82.9
68838,54399,1.07338,6274,6.1762,96.7
64869,46929,1.1107,117404,115.441,86
59354,60750,1.03722,2890,0.847222,96.6
92653,85398,1.03021,3010232,2621.98,44.1
78234,55456,1.05714,1714773,1031.61,30.3
76701,48199,1.06284,234906,160.669,58.9
63088,65300,1.01744,998954,1162.35,68.9
99515,83280,1.0231,291826,37.2879,62.6
93216,52479,0.999519,839631,68.3238,38.6
72945,43240,0.982227,125744,155.587,72.8
70436,46297,1.06584,121097,110.172,64.3
74332,41701,0.938849,15029,12.585,65.6
64843,42019,1.02912,23083,27.5063,81
76015,64874,1.05202,1809034,1414.12,51.8
64165,68367,1.04708,221939,326.036,84.1
78605,59238,1.10254,42750,31.0678,76.1
81413,44512,0.9869,30952,16.3592,83
84542,50278,1.07447,21403,8.51624,84.1
59442,40942,0.894196,5813,0.65499,75.5
